transaction_id,date,amount,account_code,department_id
fdc78aae-236e-4e8b-8881-36b9a3fabd5e,2025-12-08,25499.81,4100,13
8e5e4932-9b62-407b-be89-5287def2f24d,2025-12-16,48918.68,3100,10
05474682-7233-4e8b-9a1a-47aa5db01954,2026-04-03,1780.17,5000,8
4ecbefb2-0f4e-406b-8893-f2a30a6d82bd,2025-10-29,4068.84,2200,3
f4d0c3de-64aa-49a7-9690-288c3e567371,2026-04-18,25671.46,2200,9
88984aa8-9c3a-4aff-81ea-ba743793cbbe,2025-12-04,23853.3,2200,5
62d0a147-9a27-4408-b71f-4f75a9bcc1d0,2025-04-24,74723.19,4100,5
12ab06ce-726b-4f5f-94f1-9f1b618a787f,2025-12-06,48113.02,2100,15
dc3bbe55-8290-4483-b6ff-a8642311c442,2025-06-24,1152.66,2200,9
2ce3052b-193f-4d2b-8d24-4bd73d51f98e,2025-09-28,27773.65,3100,13
e1f8e8da-b410-4880-a76f-71508b76b04c,2025-08-08,40023.76,1000,15
58757475-0f7f-4858-a50c-0bf3179fdd20,2025-07-03,64549.31,2100,8
dfd21c17-0858-42b9-bd62-7f339b2912fe,2025-08-13,43649.35,4100,9
c878ade0-c90e-4396-858f-2da0b20c6a38,2025-12-20,12956.09,2100,1
902cb37a-0aa8-47f4-96fd-986618653f89,2025-12-03,33518.31,3100,12
3ffc1c3c-f413-4df5-aa9e-eb82773c261c,2025-10-11,17398.46,2200,6
7b3ab209-05f8-409f-8146-4003939dd124,2025-11-21,22817.74,5000,9
9f84ea18-585a-4a86-b303-90652fdea187,2025-11-23,7811.88,2200,12
29ebfd93-7264-4c41-8a6a-c1a6b2a7b47c,2025-06-23,36724.89,5000,6
42e087d1-9b66-4419-bf1e-e5896217ba07,2026-04-06,55153.8,2100,14
13ea8ff3-6890-436c-875f-6e933376f57f,2025-09-18,54663.03,2100,14
76887f5a-65f1-4161-a3c6-3bd84c92f44e,2026-04-09,33973.45,2200,7
80aa27f2-5579-4270-83a3-209b5cc7070f,2026-03-04,57545.85,2200,10
00050372-e642-4c29-b423-344be617e863,2025-10-09,31300.82,4100,8
c574ccf4-810e-4f53-98c9-06c64a481c0c,2025-07-20,10807.95,2100,4
f636f5c2-fb87-47aa-acb9-57c7dcc3ba52,2025-11-09,69660.22,1000,8
7b3ca713-2ba9-4d8f-9fe3-1957f71bffc7,2025-04-27,43291.73,5000,10
48bfdcfb-8b1a-4000-9ed0-cb78bffdfd2f,2025-07-23,29237.66,2100,11
f24f7cea-ff65-4af6-bd75-b9bd4d4a880c,2025-07-14,23596.98,2100,2
8d1a0625-0075-43ae-adf8-46b216651a71,2025-05-13,22784.34,3100,9
19bc2fbe-2e4e-4836-8139-1e6eda03bf99,2025-07-14,19285.88,5000,4
88c7d999-d54a-4ac8-922b-82c29d16b605,2026-01-09,20664.17,5000,5
45fb89d5-9c90-402b-ada9-8314e40fbb0c,2026-02-15,5509.79,5000,11
d2e846a4-5d3c-445c-82d0-215c4958ad4a,2025-09-03,60941.94,4100,14
800a5086-2364-4b65-a2f6-539bc85b52ad,2025-08-14,63199.38,2100,12
d0f5e543-172b-4ce6-a8c0-f0eda17d252b,2026-02-26,55445.93,2200,10
2b5b06f3-1d5b-4d12-bb41-b0698c6a63db,2025-08-20,18131.38,4100,4
5a865000-45d4-4d3a-afa2-5eb452394ec7,2026-04-19,26300.29,5000,14
bb5bf2a1-2874-4841-b509-ac0df7323f97,2025-12-09,55449.53,1000,1
9c409058-fc31-4068-ac10-df47e5361f59,2025-05-24,69963.19,4100,1
2eb648e4-e7fc-4e77-a8df-b58f789cc622,2026-01-25,25735.32,5000,3
99fcf7c4-0b16-4b9a-b3d3-913c296e5b8c,2026-04-17,36444.99,2200,7
45bb5218-7b3a-46a4-9476-b1326aba9b55,2025-05-16,16465.97,4100,6
e2374789-1adc-483a-ab57-6ba2dda8af56,2025-06-18,24644.21,1000,10
7407668d-c45f-45da-9f18-565ac9b859bc,2026-03-22,12058.9,4100,10
b891889c-f6b4-4595-805f-8d9750a80b95,2026-02-03,67308.69,5000,15
29a1822a-938d-4b95-bdc2-774b1e6c2c95,2025-09-23,4797.59,2200,11
3354eb38-f5bd-48f2-877c-32cdc1365677,2025-12-12,27390.78,2200,9
e9e3f412-8e53-4a47-8e9f-e224dbf3230a,2025-10-25,34285.02,1000,5
9cc0ec1b-fe14-4cc7-899a-ff8435670e8a,2025-07-08,58993.22,5000,14
08561510-6eb5-453b-ae00-f4b2198becd5,2025-06-12,57364.21,2100,7
f21e8d59-0f96-4309-84ee-5056181e5ed7,2025-08-22,72489.42,4100,2
a5256e52-3d56-426e-94f7-b826eca6febe,2025-10-12,19656.4,3100,4
210f2053-e564-4c4b-85ef-356fb9bbec2e,2026-03-01,2827.37,5000,14
8bb678c0-c755-4627-a51f-a6f5e7e33e4f,2025-05-22,3065.83,3100,11
cb5b0400-8918-4614-a3dd-a0d6094345a6,2025-08-19,61154.79,4100,4
2499fca6-d63b-4055-9088-b215f6314752,2025-10-22,39009.66,5000,12
3c832ea1-03e2-4274-8181-fd58b6d5a465,2025-11-18,3248.17,1000,9
33db1ee6-82a9-4ac4-b4f4-f2fee2f93952,2026-04-09,22266.87,2100,6
b9c76db6-233f-4665-aff7-a3b8558335b0,2025-11-24,56932.92,2200,8
8fdad6d2-51a9-4cec-90c1-4954ee4eced4,2025-04-25,55880.04,1000,7
c713f2cc-4d3a-447f-8994-7c0ba7ab6ef4,2025-04-25,64005.96,1000,9
47d67a35-e248-404a-adc6-40f5c81dc7cb,2026-01-14,45677.04,3100,11
5ff6d91a-f300-47d6-b728-b4caa89092f4,2026-03-09,42387.37,2100,8
4624ec83-57ef-47dd-bdd3-8d0adeb0183e,2025-09-27,62511.24,2200,12
d863dbed-92ce-4989-8eef-d286b1fc00f0,2025-05-11,4890.79,2200,5
0aaeed2f-9f9e-423b-b2ee-82833ee82174,2025-07-16,29758.96,3100,1
6342c54a-aea7-4d1e-a69b-e8f3e7b48905,2025-11-25,59214.06,5000,15
ffcb3efc-6a75-4af4-84ec-ba7eb07b37ab,2025-11-12,47637.47,2200,12
2a8925a2-8a6f-480e-b789-2e7cecf89448,2025-05-11,31516.4,5000,3
b0bf8d88-28ad-4620-bc0b-e3628461f62e,2026-04-06,46390.34,3100,7
51eb8783-9222-4bef-8a19-d9052c83629b,2025-04-25,42026.17,5000,14
ae26715b-cada-49bb-a617-2829ceaf9f2f,2025-07-03,60983.92,2200,14
0709a239-ff9f-4979-b772-51a0c25a9ff6,2025-11-12,22886.39,3100,4
ee25d89f-f836-4957-88d3-97af214564f0,2026-03-08,9251.76,3100,2
5269368f-6d91-4ecb-9e0c-a7320db7533c,2025-12-30,74126.85,5000,14
92f05350-51b4-4496-8ba5-bcef12eede34,2025-10-08,60426.28,3100,5
2a338820-bdf4-49c1-aa35-8225857b2bc9,2025-08-18,22146.26,4100,1
4a8a881c-969d-4ba8-bc0d-06257aaed383,2026-02-13,15316.77,2100,4
aa4165fc-e2fe-4bd9-b309-0820bc3f43fa,2025-04-30,63884.8,2100,9
b5d27b1d-d45c-412b-8dd8-e53dae75fd0d,2025-09-30,46513.29,2200,6
667b47cb-e165-4fda-a7fb-6d3a143839fe,2025-11-10,18793.98,3100,7
f80f7790-59ef-4599-87c0-e342f6dac1f9,2025-06-21,34389.48,4100,8
ddbadb82-e727-4a37-b19d-19ede0f3c14f,2026-01-11,64302.36,3100,7
3fa01b86-1e07-478f-9c48-0a502b845e5b,2026-03-27,69395.08,2100,9
c8a29de6-0f52-46bb-99c6-82691a66a6f7,2026-02-19,64955.37,5000,5
6f17dce4-11b4-4ad6-b8f9-281e48ef03fc,2025-07-14,67737.65,2200,8
400835ad-492a-43f3-b554-8071b45c85a4,2025-06-04,73290.42,1000,5
50657471-9176-4495-b7a4-77bf0b31b972,2025-05-18,28012.38,5000,3
69e91b47-14d5-44a7-a3f1-80e3b796d7df,2025-07-18,20639.97,1000,2
a78fc3e5-96e6-42b3-8daa-9dbf1b1c6761,2025-07-21,28169.54,4100,14
b54b7311-8c31-4fb8-b526-7ee635f4e12c,2025-08-21,13256.37,5000,8
6bd03260-6065-40b7-b68a-19b02f16927b,2025-11-07,55573.28,2200,14
1c17f264-db69-4407-bd46-c999a045bcfd,2025-06-16,61981.44,2100,4
9e951473-514e-4a56-9da0-c9dd509a979e,2026-04-12,17801.85,2100,15
7016551e-7a2a-450e-b961-a9ff45eb8997,2025-05-20,73915.39,2100,8
b50d7340-e4dc-4a1b-9c82-da0ba328a515,2026-01-27,34391.89,1000,15
8e2ba0c6-c004-48ee-8582-526cd4d5a00a,2025-05-31,32940.13,5000,12
7619cdcd-09f9-4c07-98cc-649c1d7aea6d,2025-11-11,29544.93,3100,15
10b4f546-528a-4dbf-9e7d-77d5d2ab3eaf,2026-03-09,35811.26,2200,2
63a09ab8-c677-4f97-bc65-da53b74efa88,2025-12-28,19573.04,4100,9
0684c7de-b449-4cef-9db3-de60468341c8,2025-11-08,29343.86,5000,11
3d24ce78-0ed8-4f32-be54-8679559c77f8,2025-10-15,48599.14,4100,12
480f06b1-f28a-4eab-9e80-4a6fbc44509d,2025-05-22,68043.4,2200,11
065740f8-6a17-4f67-bb0a-617f6f823bd4,2025-09-30,30406.14,4100,7
23d34be9-f8d6-4fbd-9169-64352cdc15b0,2025-10-08,52547.09,5000,13
0b92bf44-780b-4d6c-bf3a-022d9e70fd4f,2025-05-07,17257.34,3100,14
4751dd62-805e-4117-b96c-7112bd11c559,2025-04-29,15428.64,1000,1
6110cead-e00a-4b19-8579-0c5389de4dca,2025-08-05,20348.34,2100,14
db26aba8-dfcc-41cd-9526-65dfb0078305,2026-03-25,22683.79,3100,7
04d287fa-3800-44eb-8251-fa996aeb4b86,2025-04-21,39414.51,4100,6
da238f9c-c2dd-4b7e-8684-42d474ee78dd,2025-12-29,70898.81,2200,5
cade719b-2cc6-484a-91a8-bdaac9ffd480,2026-01-12,72477.39,1000,10
180e55d3-a959-4ec3-b712-31909ff19682,2025-06-17,22396.12,2100,2
38adbf5a-3005-4abf-9b2a-a8bac5e013fb,2025-10-04,74846.18,2200,6
d3e2bdaa-fa8e-4072-8e90-f91b3310447d,2025-04-30,66446.26,2100,6
2fbdaf1d-0681-462f-a14f-ba82c974338e,2025-12-26,63074.15,2100,6
7ae63e94-58b5-4e77-bbf4-48313bbb71e4,2025-08-10,22814.93,4100,15
9feb64b8-aa6f-4e43-aa7d-c18c8fa0770f,2025-05-16,68849.75,2100,8
e0406239-6a7a-48a3-95d8-76cd5f8aa7bd,2025-11-04,14772.64,4100,3
12b1dba6-68ce-414a-8dac-7d7054280e58,2026-04-19,18181.04,3100,15
7d7a2024-45f1-4265-aa3b-b671a5003691,2025-12-29,12002.45,3100,7
0b73431e-a25a-4a05-ad21-af2aaa57f600,2025-10-25,10409.48,5000,3
1c8673e5-d0ea-4800-8359-04d9cd2d3ebd,2025-04-26,40057.58,4100,8
cbd2d254-aecf-4c1f-a951-ed0291c5c4f3,2025-07-28,50081.99,4100,2
a5252443-42f7-4d27-9752-606a1c27fbf9,2026-02-10,18978.94,2100,12
72921a72-931b-460b-be3c-b819ee3e3069,2026-04-14,20042.38,4100,13
1650f46c-fa28-4787-b8ef-e47cd63a41f0,2025-12-24,27027.11,1000,8
2fc52080-382f-4299-8a70-7b57adfb10d1,2025-11-13,54168.49,4100,13
e7062f53-13bb-4f4a-8218-b0571fdf1725,2025-10-27,49290.31,2100,13
58dcc9b4-6551-482e-b927-415c7d989de3,2026-03-06,64358.81,2100,14
f84a635a-b4c7-4a3a-b28a-dbd532b2504b,2025-05-15,32759.66,2100,13
181cd822-ed3e-44e5-9085-c1734e0a0e47,2025-06-07,73140.6,1000,2
75a7311a-a8dc-4c14-bbdb-c52289291f42,2026-03-11,36837.29,3100,14
30dffa05-376a-4638-bef5-894a0b8b8590,2026-01-07,69831.78,5000,9
90cf42ea-8955-4184-acd8-45dd6937b265,2025-06-24,15822.97,3100,9
46d705ad-d226-4057-8a47-f3e6fee871e3,2026-01-09,73353.98,2100,2
e013e990-c802-4aad-a7ff-c0e2d2253437,2025-08-05,56076.81,4100,5
037275ca-d59b-4b3d-b9f8-44aa49cd832a,2026-01-13,74539.43,1000,11
164ea417-3a14-488c-a1c0-f15215cc8451,2025-11-28,21960.92,4100,8
6788939a-c785-4acb-8fce-8b5525f2538c,2025-06-04,57087.67,2100,1
2f700da9-e2fc-471d-bd8c-37c4b8cc2c52,2026-03-12,64534.41,3100,7
e2aee9ce-ac82-4cff-9cb7-6ba89a681509,2025-06-07,49024.82,4100,5
d7c4d111-604c-45e3-9d72-a52fc59ee6a0,2025-06-12,68150.83,5000,5
4a3d00a8-9ed6-4eb8-b7d5-655f965c46e1,2025-10-06,39120.36,2200,5
b143731f-c564-4cbb-a60a-a9ed96800944,2025-12-05,66406.43,1000,13
cbf89004-3910-4496-a3e2-b21fb9b358b6,2025-06-21,63127.21,1000,7
1132be32-6a39-4c24-8999-a25ec348853f,2026-01-22,48945.51,4100,15
39ab3bb6-557a-4f56-a811-0e8058675493,2026-02-04,51396.83,3100,3
a8f5c868-a5e0-4a79-843e-8f9338ae16d7,2025-09-15,31443.96,2100,10
c3c41a48-2df3-49b8-b3f8-18f7ff106390,2025-04-26,73983.78,2100,3
1406d408-4d22-4f67-a5aa-b271bd77bb49,2025-04-27,39125.57,2200,6
515780c1-02ae-4e6f-86d2-df23ddb5011c,2025-06-01,23264.76,4100,9
e04ceb25-0577-4013-aaec-ed4b6197e4ab,2026-03-09,52033.15,3100,2
86f7b196-d807-4831-bfbc-7aab3ba66a68,2026-01-07,2616.81,4100,13
77fac059-4fa3-4be3-a368-3cbff10a0378,2025-09-08,72390.71,2100,5
a8cd96cc-81aa-412c-bfa5-5425c1679c4e,2025-09-25,34947.79,2100,7
de68c0e3-c2d6-4fdd-8303-79bd3a3d3777,2025-12-02,43526.33,2100,3
a2f64152-86e1-4ae4-be28-5b8ae1fddd3d,2025-07-23,5814.63,2200,11
d82ea1e6-1a2a-471b-8939-27fe7f70823a,2025-05-28,16408.87,1000,4
9cfc9fe7-4fa0-4da3-ac93-df9a578f3213,2025-12-19,69206.27,2100,7
05b9631a-fa6f-4adf-809a-cc5a03306316,2025-12-30,55307.25,3100,5
56555432-7e2c-476a-8557-4f072f71ebab,2025-07-11,47482.18,2200,3
2fcaff41-3ea0-47c8-98aa-1c65448d5cb6,2025-08-15,40517.2,3100,14
fc7016ee-e159-485b-aabc-65a151475c75,2025-08-19,13250.39,1000,10
cb0ae4b3-0469-4166-9cae-b4b7d3e12d41,2025-07-06,51937.51,4100,2
2484fb30-8213-4b5c-b582-6cd7daafdeeb,2025-11-02,25435.42,2100,9
b1d67c06-d62e-4daa-b3e3-b21eec317a14,2025-08-10,67520.56,2200,3
860c4cbf-fa2b-4a45-add8-07d680b466ce,2025-12-07,57700.49,5000,6
de78be24-21e4-4e8b-8666-6c8f515876ff,2026-01-31,57498.58,4100,8
948884af-33c8-4415-b8e3-63353054ba5b,2025-10-06,18891.34,3100,2
5d4e476b-4e5f-40e0-ac42-0ba8cca4805e,2026-04-10,7926.76,4100,15
e11825e9-426c-42e7-8858-6180b62772d5,2025-07-13,47482.03,4100,6
f4518fd6-541e-4117-8cc5-40eadafe4152,2025-12-31,7782.13,2200,5
196f4b7f-6749-44d9-913a-96551d6fe555,2026-03-25,56126.44,2100,15
f688b5fc-dbf5-479c-a2e0-1e66f136ad18,2026-02-04,3948.34,2100,15
3c5b7811-188f-4adc-b4fa-c2ea80d57e7e,2026-02-04,13383.84,1000,11
73f75758-e68e-451a-bfa1-ca67b4eed727,2025-08-27,32814.3,3100,2
0759826c-6fef-4588-814a-ec55d8f4e5df,2025-05-18,33440.41,2100,7
7427c751-1e59-45a9-a75d-dd62cb8e5e5c,2025-09-10,62329.32,5000,6
725e6c93-1eff-442c-8a2c-41e925916e2b,2025-11-15,34437.34,4100,7
6cf87c8e-ebdb-4309-aa93-890ab5726b7b,2026-03-18,37232.81,5000,15
feaeb9b3-ffa7-4d11-84db-a6fc150f6db3,2026-02-23,49047.48,4100,14
37618544-4a70-4365-a95d-b2cfd169fb8d,2025-07-23,58978.69,5000,11
7f42c371-dc91-46aa-a59c-a1e2ae6ed299,2025-11-09,21840.6,1000,13
190873c8-971f-409a-974c-dd3108cd3169,2026-01-26,35393.42,2200,14
7dce775e-1fc5-476d-864d-eaea91b56530,2025-08-09,46913.41,2100,6
d6696a6a-02a3-4d8b-8e09-a1b5f41fa497,2025-11-05,13097.61,5000,4
84f68c29-155d-4c59-b809-9541ec96610d,2025-07-05,67812.69,5000,2
3a1cd580-c484-464f-bd52-c80c6b7a0a80,2025-08-03,68296.13,3100,14
c0204ac2-6feb-41f7-ad85-8b7152399c40,2025-07-18,60419.43,3100,5
27751e30-f929-466b-9446-30c3426df8f9,2025-04-25,72226.8,3100,8
e760b430-564a-48c4-8034-8e590eaebb0d,2025-07-22,11150.23,2200,8
c1396dd3-f41b-4d7f-acb5-3f6f9a78267d,2026-04-16,55713.29,2100,15
fe197a2c-db6e-4bee-9abe-89a53e60c337,2025-11-08,25730.74,2200,12
480dbcce-3398-4137-95f1-914e136115b2,2025-11-24,32699.51,4100,2
8cd22bd9-62b6-4541-992f-bd89c5a963e3,2026-04-02,57646.39,4100,3
92b6d2b5-1912-4610-822c-e87dad1a6592,2025-08-28,72461.58,2100,9
a19d6758-1c5c-46ed-9913-d30491cb4f9f,2026-03-21,41899.39,2200,3
d9366845-ce74-41a4-b2e1-943eeef4a09b,2025-09-26,40080.12,5000,10
e7ffd536-d899-4840-94c4-180f5df4577a,2026-01-18,37201.51,2200,8
da5d70d9-c776-45c8-ab6e-8a4583f27a35,2025-09-01,18533.86,5000,8
3884bb43-a08b-4c7c-8524-af71483480dd,2026-02-20,16288.21,3100,3
3d90a4ee-09af-4126-89b3-03de2d5fd527,2025-12-31,55305.92,1000,8
461c7465-9f70-40e5-b2ea-28e7375f130c,2026-01-08,64125.65,5000,15
8c832b3a-946e-4ede-8f88-2b343d1ef96e,2025-05-20,25250.82,3100,7
403c0b3a-132d-4066-98fb-c0fa8176cc42,2025-04-24,35893.01,3100,15
0cef4879-1514-4f6f-a18e-7a9c53c2db88,2026-03-28,40468.29,4100,5
32a1a408-7d2a-4731-8984-adbefd46fd8b,2025-09-14,71713.83,2100,7
e5dd904f-ab2a-4e3c-8abc-d11c0bb7a3a2,2025-12-26,27758.62,3100,10
5b0d6707-594b-4d2d-9ba0-2ca3b6b0fd42,2026-03-17,54339.94,3100,5
aa5932f1-f821-4258-8f1e-8a1e25e6c80f,2026-03-16,4239.2,2200,14
772c8b84-e0ff-462f-8207-358efd0297d4,2026-02-22,36725.97,3100,9
33680343-73a1-4246-98e9-3c8d3f09f19e,2025-06-08,14999.06,5000,6
820f84f9-f7e3-4818-b262-b09b6f6ee500,2026-02-24,7694.3,3100,8
b81f2d29-0dd6-4413-a6ca-f8af337160e0,2025-11-02,59885.38,2200,7
b0bca909-7830-4069-9748-5edcb08cdcc4,2025-09-09,33291.86,5000,15
7ad33b16-2d13-49bd-a657-e1e969c428a7,2025-08-08,417.85,2100,12
9ea89fce-b5a3-4cdd-a21f-d882d080c133,2025-09-25,16631.59,2200,13
fb82aa28-3eef-4822-ae9d-4c39fb1b00be,2025-08-19,18431.31,4100,6
ed798e4a-04b3-4c84-9fb6-cf126567a6f2,2025-11-15,20017.86,1000,3
44b1291d-d083-45ea-9fdb-83eb648e93dd,2026-01-03,74273.46,2100,14
fbf9bd02-a4f0-41f5-8f32-5c2eea5be613,2025-09-09,17207.41,5000,10
83bd7b7f-97b5-407a-a38f-b9e0f8435ea6,2026-01-22,60703.18,1000,9
58a61a35-f873-4c7d-bc9b-cb0f53ddd443,2025-10-13,33243.69,3100,6
b21f3396-9c1a-4bcb-934f-4c3c714c8892,2025-10-21,55548.71,4100,7
8da7a9ae-b9af-431e-a21b-f14864f178ce,2026-01-10,58115.12,3100,11
c257934c-4961-4774-bc1f-9af4eba75e76,2025-08-06,10225.5,2200,4
f6bb4ff3-bb41-4c4a-9635-2d56cfcfd881,2026-03-05,42799.27,2100,14
f306a124-2e3a-4f2f-9b03-e1e5a60a630f,2026-03-25,71842.38,2100,12
ca692064-3e43-41da-9456-386578e0736e,2026-03-02,32549.46,4100,8
a35bc6cc-7d1d-4626-a314-7d7a88b617c5,2025-05-23,65522.71,3100,11
cd6d2b61-e77a-40c5-85bf-76934ffcc8d0,2025-08-18,35204.53,5000,2
dbec9fa6-50e5-4074-8ff6-72fe6cf9fb24,2026-04-04,61610.5,1000,10
18a022b5-14e6-42d5-97c5-a169773b54c6,2025-08-16,44266.92,5000,1
34a9bb47-8601-493c-bba9-2dfb33130f00,2026-04-08,16396.98,2200,14
bda9159c-bbb0-4781-9719-bb69e22d4be2,2025-07-02,9246.64,2100,3
f8281d3f-a333-4c3d-9572-64b4061cd4a2,2025-06-13,62487.15,2100,1
6ec3ecaf-0cfb-4d27-8471-074270640ad5,2025-10-21,37454.55,5000,9
7bc216b4-7c11-4b2f-8257-0461e1708777,2026-01-08,48247.83,4100,2
18cfc2db-71f4-425a-abf2-d4046fe200bb,2025-08-03,48752.15,2200,9
6158ce0e-d783-46e9-879a-f2f4af7456e8,2025-05-12,64443.1,5000,6
c7e17d8b-d1ef-4bdb-a973-0e8801aee115,2025-08-27,54281.09,5000,14
1b9ac04e-6835-43d5-bbc3-6338dc1213c3,2026-01-07,62906.78,1000,13
40a22f2a-0349-4792-a71a-ed37c7587788,2025-07-10,46534.52,4100,13
6862796d-834a-45ea-b487-65139fb4a5c8,2026-02-04,33560.42,1000,12
fde4af87-46c8-4da9-8496-2f7157fbc06a,2026-01-05,40526.34,3100,4
fa084314-d937-4505-8d85-502632f98af4,2025-05-09,66930.21,2200,6
60a09276-87d5-45ab-9724-863947bf7a38,2025-12-04,13864.69,5000,12
79872d13-a6ac-4ae2-807e-3f7705752c3a,2026-01-07,23070.49,5000,6
010aa936-d184-4fd3-af09-243bb03545b1,2025-10-22,34113.27,4100,11
7789d36d-c389-4a8d-a772-a1eef501e3eb,2026-03-09,52779.55,3100,10
35069ac6-d7f8-4b23-99c4-3e952ec4f9b9,2025-08-06,29315.04,2200,12
b4e52216-2b40-4d94-a91e-24e1fd4aac01,2026-01-29,64823.51,4100,8
02fd10dc-5c70-4b26-b668-b39d9fa466a3,2025-08-22,62368.69,2100,13
f745e71f-7ce7-4716-8171-0d72527cf5ae,2025-12-19,62279.69,4100,10
36519498-339e-4bc9-be57-2842b4a9b7a4,2026-04-05,54540.37,4100,6
2cf0dd88-944e-4089-ac1a-60f188ef4a5d,2026-01-12,68509.03,3100,15
6dd348a8-befa-4a7f-8699-b25fdf719c81,2025-12-13,35372.53,1000,2
d9c21a53-089f-4d05-a1b8-556158768172,2025-08-15,70883.03,1000,13
1f5a544b-aed8-4bf5-9cf4-a6d71dcb8c76,2025-07-11,833.73,1000,12
0e6bdeb7-cdad-4f07-8f54-f1f6b289545f,2026-01-04,27463.23,2200,5
9ea79458-fa2e-4fa0-9334-8e027797f3cc,2026-04-16,45051.02,2200,3
83ed4b67-6481-4487-a38b-28a739787520,2025-10-11,8549.86,3100,12
9504767e-7a58-4974-9225-7e19ab08e99a,2025-06-24,26160.56,2200,15
6766baf7-1696-4a46-9968-251dfe722c18,2025-10-05,8688.43,4100,14
0a0bc1cd-5477-4b1a-acca-88d15a409de2,2025-06-26,14842.29,2100,11
fb74217c-86a8-4f9f-88f7-cfe5b58dcea1,2026-03-16,4700.88,5000,9
4766d189-2bb0-4522-85c6-8e7dc4c48f0f,2026-03-23,46821.38,2200,12
8322e36b-e4ed-4510-88a3-3b3e4b49b6ea,2025-08-31,9906.72,1000,2
58c23307-3c9c-4f1c-92e5-e44ef3831607,2026-01-04,57288.89,2200,13
bfd02da8-48cb-4f96-a778-51c325437be9,2026-03-16,24320.63,5000,13
1fbb3f71-5a2e-4cc1-bc12-a34ffe844020,2025-08-22,19682.95,3100,13
ed6357f2-475c-4aae-81bf-cf2a7045540b,2025-05-14,63581.03,4100,4
1b3c9bb2-0ce4-4849-bb0f-4a1d3b7cbaff,2026-01-07,43898.63,2100,2
b12883c6-ac8c-4943-a1f1-68f6a8e76f8d,2025-05-29,64235.71,2200,11
65d9c4ac-92b3-41ed-916f-5335d2387e9b,2025-06-08,30467.1,2200,4
8923246e-43b2-4149-8b8a-10c180d604a5,2026-01-17,64530.2,1000,9
abbb7994-f0eb-4740-8abd-bf845e0c61ff,2026-04-04,20774.81,2200,11
9200306c-e8e4-4887-8749-522b139ff91a,2025-10-05,21.09,3100,12
34f11437-750d-4b73-a0c8-8964f81edd70,2025-06-15,8853.72,4100,13
28c00353-d0da-4e0c-ba4b-f81faf4aed1d,2025-10-01,1602.94,1000,10
897d3452-a052-4a4b-9ef7-e64d1acb60c9,2026-02-22,61910.17,5000,4
d4092d05-3550-4244-9513-b4a3c4a34b49,2025-06-15,61099.94,1000,3
3ec6b517-f7cd-4146-90ec-006016d86ad3,2025-11-15,10128.6,2200,5
6ebc9505-3258-4ed8-9405-5776f7823bb9,2025-10-14,57023.14,5000,2
a78c0633-9f53-4a86-803d-446414912db1,2026-03-11,25286.42,3100,11
89aec584-dabf-41da-9c07-edbd4b5138b9,2026-04-18,61306.73,3100,1
3e43f579-ef31-44a8-ba02-b93c955baae4,2025-07-03,50958.23,4100,9
d5890661-6cf2-4abf-843c-c1c7aa093b08,2025-11-30,10465.74,2100,6
4bce337e-b8fd-41a7-9a2f-0d184f5b7787,2025-11-19,64178.75,2100,15
a6ff5146-1868-4f84-85eb-486fd2f02388,2025-11-28,19270.72,2100,3
86f39848-fa29-4d63-af95-7ad84b1611a3,2026-02-05,30112.76,3100,14
bb68912b-9e20-4105-aadc-d0af0afbcd75,2025-10-15,29682.61,1000,15
8fdb6216-5023-40e1-bc57-4934abb1f933,2026-01-20,51159.35,1000,12
68f051af-69f4-4b36-a9e0-b3b28bc5076f,2026-02-05,51726.87,1000,7
181ef487-8ee6-4bd8-b420-5be232330816,2026-02-18,46576.05,2200,4
01d38da2-21f6-4a99-8999-7c7116aafa04,2026-02-14,42027.24,4100,3
34534a34-bba1-4269-8d47-b581a6d66213,2025-09-02,8025.43,2100,13
e8eb5f96-c7f1-4fbe-99f8-95f3215ff9a4,2025-11-21,17896.13,5000,10
b1155070-9265-4a5e-b0ee-72e641790ff0,2025-05-02,32905.63,2200,8
0b96bfbd-520a-4012-b6b5-65208ad2630a,2025-06-24,2578.49,3100,14
de2269ba-f685-44c1-9e2a-0c15a014d835,2026-03-06,8918.09,2100,1
d07090cc-a6f8-40dd-adb0-19d31bd42538,2025-12-28,48981.12,2100,8
0bb4bfaa-ea6e-4ff0-9fd7-4208f7e7c505,2025-11-20,55363.47,3100,11
4b8b007a-e29c-40e8-aa96-13dad99d8e70,2025-05-19,66531.55,3100,13
fe30eae4-fe4c-4df2-be30-07edfce51e60,2026-03-31,64126.49,5000,3
ea0b5af8-e1b8-4e88-b034-55892c111302,2025-05-13,27994.32,3100,15
eb91a0f8-e43b-4301-8a10-ad63f80dc19a,2026-04-01,22382.73,3100,9
49af54b7-81c8-47ea-be67-8e9f39cb7784,2025-07-16,45042.2,5000,5
8dba55cd-dfba-4fab-8db1-6a30c4ee5712,2025-10-06,45787.96,4100,8
0d0d2def-05ce-48f8-aa33-d1297f8dec19,2025-10-31,34284.09,2200,12
274fd63a-d97e-4772-a2b7-1320141daebf,2026-01-26,9740.19,2100,5
8fd1021f-f8e0-4928-9b5b-6604ebf3776f,2025-04-20,45844.0,2100,1
0cc267ab-97e1-4489-b256-54e21ce555b2,2026-03-02,26832.2,2200,4
3db2ceb3-39c3-48ec-821b-e642ed1cf481,2026-01-02,61842.68,5000,15
